,col_a,col_b,pvalue
0,00-01_0,01-00_3,0.8851140830439957
1,00-01_0,01-00_5,0.989391123794701
2,00-01_0,05-00_1,0.9320637466939832
3,00-01_0,01-00_3,0.8851140830439957
4,00-01_0,01-00_5,0.989391123794701
5,00-01_0,05-00_1,0.9320637466939832
6,00-01_1,03-01_0,0.8518769673618748
7,00-01_1,05-00_0,0.9510443089992496
8,00-01_2,01-00_0,0.9025517238612684
9,00-01_2,03-00_1,0.8626729115099295
10,00-01_2,03-00_3,0.9940592267304712
11,00-01_2,05-00_1,0.8096852654800202
12,00-01_3,01-00_0,0.8778691599318632
13,00-01_4,03-01_0,0.9759316214126816
14,00-01_4,05-00_0,0.9449830732713694
15,00-01_4,age,0.9623840789957729
16,00-01_5,01-00_0,0.9899872270270648
17,01-00_0,07-01_4,0.8808272882604197
18,01-00_1,05-01_0,0.9553031676113982
19,01-00_2,bai_score,0.8335878158023191
20,01-00_3,05-01_4,0.8283342969831808
21,01-00_3,asrsb_score,0.8088995920816339
22,01-00_4,05-01_0,0.8663929502725685
23,01-00_4,05-01_5,0.8730722750516188
24,01-00_4,asrsa_score,0.9250303265747313
25,01-00_5,asrsb_score,0.8840588240392633
26,01-01_1,05-00_0,0.8008548566237116
27,01-01_1,bai_score,0.8422672751972499
28,01-01_1,asrsa_score,0.8081853740877122
29,01-01_1,sqr_score,0.9572112280891463
30,01-01_2,dbi_score,0.8414807654915729
31,01-01_2,bai_score,0.8693578110535638
32,01-01_2,asrsa_score,0.8319420748476454
33,01-01_2,oci_score,0.8316861489220835
34,01-01_3,asrsa_score,0.9761597191337503
35,01-01_3,sqr_score,0.8029028267776924
36,01-01_5,bai_score,0.932822333788858
37,01-01_5,asrsa_score,0.9534361926391564
38,01-01_5,sqr_score,0.9034273557538101
39,02-00_0,bai_score,0.8594028642503293
40,02-00_0,sqr_score,0.9963458540160606
41,02-00_1,oci_score,0.9523588533440098
42,02-00_1,sqr_score,0.9545080309419863
43,02-00_2,asrsa_score,0.8583816091529579
44,02-00_2,oci_score,0.9360375186503128
45,02-00_3,oci_score,0.9858258183254485
46,02-00_4,bai_score,0.8539996857628176
47,02-01_0,05-01_3,0.8210043726760136
48,02-01_0,05-01_4,0.8521166575229809
49,02-01_0,dbi_score,0.8654231158302491
50,02-01_0,asrsa_score,0.9371002965665644
51,02-01_1,bai_score,0.9314023161640858
52,02-01_1,sqr_score,0.9713317099736898
53,02-01_2,sqr_score,0.838919722597511
54,02-01_3,dbi_score,0.8884162506953428
55,02-01_3,bai_score,0.9097813999810292
56,02-01_4,05-00_3,0.940119093705103
57,02-01_4,05-00_5,0.8145261706863764
58,02-01_4,05-01_5,0.8777596646254283
59,02-01_4,dbi_score,0.9981144146148652
60,02-01_4,bai_score,0.8946198255686987
61,02-01_4,sqr_score,0.9294430466278104
62,02-01_5,05-00_0,0.9713867635640187
63,02-01_5,bai_score,0.8926597731904734
64,03-00_1,bai_score,0.9776279835855513
65,03-00_1,oci_score,0.995934096139172
66,03-00_3,asrsa_score,0.9637842780963061
67,03-00_3,oci_score,0.9442159945396708
68,03-00_4,bai_score,0.8387677532360043
69,03-00_4,asrsa_score,0.8629864006196108
70,03-00_4,asrsb_score,0.8238674011180935
71,03-01_0,bai_score,0.9592248023668267
72,03-01_1,age,0.8320161429185148
73,03-01_2,oci_score,0.8695254743943709
74,03-01_3,oci_score,0.9734560486032923
75,04-00_2,05-00_1,0.8156165720475311
