,col_a,col_b,pvalue
0,00-01_0,01-00_1,0.5614236847691139
1,00-01_0,01-00_3,0.8851140830439957
2,00-01_0,01-00_4,0.7200812537028242
3,00-01_0,01-00_5,0.989391123794701
4,00-01_0,02-00_2,0.38022523609942305
5,00-01_0,03-00_1,0.7251061183900482
6,00-01_0,03-00_3,0.3742701007249915
7,00-01_0,03-00_4,0.38562289910152375
8,00-01_0,03-00_5,0.49312773605176324
9,00-01_0,04-00_1,0.4830927861078266
10,00-01_0,04-00_3,0.3258475879573474
11,00-01_0,04-00_4,0.47039662165635643
12,00-01_0,05-00_1,0.9320637466939832
13,00-01_0,05-00_2,0.4692364607267921
14,00-01_0,05-00_3,0.4326769134467936
15,00-01_0,05-00_4,0.6746476162934092
16,00-01_0,05-00_5,0.5139483914454641
17,00-01_0,05-01_1,0.47004715808064207
18,00-01_0,05-01_4,0.3702852451629269
19,00-01_0,07-00_0,0.6297140657359174
20,00-01_0,07-00_1,0.37742179463201275
21,00-01_0,07-00_5,0.3771782415417059
22,00-01_0,dbi_score,0.34721976962346324
23,00-01_0,asrsb_score,0.5057115202362336
24,00-01_0,oci_score,0.6953280212598762
25,00-01_0,sqr_score,0.31444954973148553
26,00-01_0,age,0.7748802105098047
27,00-01_0,01-00_1,0.5614236847691139
28,00-01_0,01-00_3,0.8851140830439957
29,00-01_0,01-00_4,0.7200812537028242
30,00-01_0,01-00_5,0.989391123794701
31,00-01_0,02-00_2,0.38022523609942305
32,00-01_0,03-00_1,0.7251061183900482
33,00-01_0,03-00_3,0.3742701007249915
34,00-01_0,03-00_4,0.38562289910152375
35,00-01_0,03-00_5,0.49312773605176324
36,00-01_0,04-00_1,0.4830927861078266
37,00-01_0,04-00_3,0.3258475879573474
38,00-01_0,04-00_4,0.47039662165635643
39,00-01_0,05-00_1,0.9320637466939832
40,00-01_0,05-00_2,0.4692364607267921
41,00-01_0,05-00_3,0.4326769134467936
42,00-01_0,05-00_4,0.6746476162934092
43,00-01_0,05-00_5,0.5139483914454641
44,00-01_0,05-01_1,0.47004715808064207
45,00-01_0,05-01_4,0.3702852451629269
46,00-01_0,07-00_0,0.6297140657359174
47,00-01_0,07-00_1,0.37742179463201275
48,00-01_0,07-00_5,0.3771782415417059
49,00-01_0,dbi_score,0.34721976962346324
50,00-01_0,asrsb_score,0.5057115202362336
51,00-01_0,oci_score,0.6953280212598762
52,00-01_0,sqr_score,0.31444954973148553
53,00-01_0,age,0.7748802105098047
54,00-01_1,01-00_0,0.5083163904718807
55,00-01_1,01-00_2,0.36289468094455923
56,00-01_1,02-00_0,0.4077583481231914
57,00-01_1,03-01_0,0.8518769673618748
58,00-01_1,04-00_0,0.32470928748043304
59,00-01_1,05-00_0,0.9510443089992496
60,00-01_1,05-00_2,0.33638466351621543
61,00-01_1,07-00_0,0.43707581376291443
62,00-01_1,dbi_score,0.4292393819952637
63,00-01_1,bai_score,0.4903852756042014
64,00-01_1,asrsa_score,0.3118897223193595
65,00-01_1,asrsb_score,0.6301797113739267
66,00-01_1,age,0.7791825176251846
